XRF_TrueSurface,age_BP_1950,RABD_660670,RABD_660670norm,RABD_671,RABD_715,RABD_845,RABD_620,RMean,TChl_ug_gsed,TChl_ug_gTOC
824.3,10029.42078,1.080966667,5.702176889,1.027207444,0.998491222,1.017492667,1.024095889,0.167962067,28.95170022,599.0915909
824.8,10035.36178,1.079425506,5.57521573,1.027406292,0.99788336,1.018819326,1.024388652,0.17188909,28.41786055,588.1837074
825.3,10041.30278,1.079149326,5.564686629,1.026314045,0.998361697,1.016449888,1.023372697,0.172307517,28.32219519,586.3420061
825.8,10047.24378,1.078871461,5.758329663,1.026643371,0.998481517,1.018666742,1.023111573,0.165857629,28.22594604,584.4873465
826.3,10053.18478,1.081991348,5.719872921,1.028051461,0.998717607,1.018780674,1.02377382,0.167305472,29.30663763,607.0090063
826.8,10059.12578,1.080645843,5.759290449,1.02678,0.998594528,1.020587303,1.022821124,0.165802539,28.84057065,597.4967505
827.3,10065.06678,1.080182697,5.852983146,1.02676573,0.99857336,1.019384719,1.023196854,0.162650112,28.68014242,594.3134847
827.8,10071.00778,1.080931236,5.946778202,1.025434607,0.998721348,1.015861573,1.021406854,0.159939393,28.93942744,599.8281199
828.3,10076.94878,1.075078667,5.473659333,1.024970778,0.998524311,1.012838778,1.022007667,0.174700367,26.91216777,557.940901
828.8,10082.88978,1.077729663,5.599626629,1.025716404,0.998833483,1.015567416,1.024053708,0.170117798,27.83044102,577.1148658
829.3,10088.83078,1.080554944,5.78460382,1.026430899,0.998787258,1.018723258,1.024610674,0.164557674,28.80908437,597.5500782
829.8,10094.77178,1.078235618,5.648587753,1.025661011,0.99897682,1.023424607,1.02434,0.168215258,28.00569777,581.0238414
830.3,10099.1134,1.082461011,5.78030382,1.027409775,0.999029562,1.024663483,1.026311798,0.164214045,29.46932322,611.5337715
830.8,10102.38876,1.082428764,5.745967865,1.02632764,0.998936393,1.024149326,1.027154382,0.16540218,29.45815318,611.4466244
831.3,10105.66412,1.079826517,5.517713933,1.026755393,0.998440157,1.031132921,1.026479438,0.173101854,28.55676602,592.8773174
831.8,10108.93948,1.079652247,5.480954382,1.027590787,0.998550034,1.035555506,1.024698315,0.174173056,28.4964011,591.764118
832.3,10112.21484,1.082901556,5.625859667,1.027867333,0.998894989,1.039421889,1.025304,0.168733244,29.62192248,615.2826644
832.8,10115.4902,1.075162809,5.407013933,1.02580427,0.998352876,1.035749101,1.023089438,0.17699664,26.94131366,559.7357623
833.3,10118.76556,1.075239888,5.263396067,1.025693371,0.998551663,1.034632135,1.020698315,0.182991124,26.96801278,560.4232012
833.8,10122.04092,1.083239884,6.197195465,1.027926628,0.998987023,1.037955233,1.020899302,0.167143167,29.73911529,618.1560213
834.3,10125.31628,1.0806424,6.321877067,1.026047467,0.998432587,1.0242892,1.016457867,0.151112147,28.83937814,599.5962023
834.8,10128.59164,1.082624944,5.783107753,1.02820764,0.998469022,1.029836517,1.020619101,0.164430326,29.52610749,614.019446
835.3,10131.867,1.078973258,6.008931798,1.026877865,0.997964899,1.027211011,1.020421236,0.159446685,28.26120756,587.8541859
835.8,10135.14236,1.082294556,5.880342222,1.027113111,0.998765944,1.022672778,1.019629,0.161714611,29.41166497,611.9296637
#NV,#NV,1.084903146,6.097196067,1.027023258,0.998636135,1.020776517,1.020231124,0.155775382,30.31524938,#NV
836.3,10138.41772,1.080027079,5.659332584,1.024501685,0.999244573,1.019838539,1.019285281,0.167592854,28.62623822,595.7296247
836.8,10141.69308,1.08293618,5.59598764,1.027184157,0.998798831,1.016862697,1.018987978,0.170362348,29.63391589,616.8463581
837.3,10144.96844,1.080371124,5.57051382,1.025926966,0.99877736,1.015420449,1.018097303,0.171030011,28.74541125,598.4936633
837.8,10148.2438,1.083035506,5.827671011,1.026446067,0.999100607,1.015417191,1.019128652,0.162750034,29.66832117,617.8557541
838.3,10151.51916,1.076898652,5.686951685,1.024421011,0.998545708,1.014393371,1.017639326,0.16743409,27.54258871,573.7226541
838.8,10154.79452,1.075789213,5.482884045,1.024200225,0.998995079,1.01214764,1.018900787,0.173769112,27.15829265,565.851991
839.3,10158.06988,1.074363,5.435197667,1.023265556,0.999035567,1.013545889,1.019392222,0.175165078,26.66426944,555.6908436
839.8,10161.34524,1.078371124,5.649790899,1.024111685,0.998631124,1.013631798,1.021495843,0.168463461,28.05263529,584.7637045
840.3,10176.5803,1.073811236,5.411234045,1.023293146,0.998513472,1.011519775,1.019887865,0.17600364,26.473145,551.9700299
840.8,10199.7885,1.080442472,5.701271685,1.025304045,0.998066427,1.012064944,1.021631348,0.166964978,28.77012545,600.0051189
841.3,10222.9967,1.081390225,5.829491124,1.025005281,0.998493213,1.00992809,1.020976966,0.163420978,29.09841564,606.9959707
841.8,10246.2049,1.079475169,5.69542191,1.025395393,0.998854573,1.010154831,1.020506517,0.167294764,28.43506319,593.2994594
842.3,10269.4131,1.083672697,5.660843258,1.025707303,0.998403787,1.01623764,1.02187,0.168095427,29.88903648,623.7850821
842.8,10292.6213,1.079352472,5.512162135,1.024461011,0.998936573,1.011518427,1.020714719,0.172284539,28.39256255,592.6946395
843.3,10315.8295,1.076938111,5.561167556,1.023530111,0.9986939,1.005910667,1.023980444,0.170780722,27.55625698,575.3736883
843.8,10339.0377,1.080667978,5.692114944,1.024083933,0.99932991,1.005213371,1.020437865,0.166998022,28.84823789,602.4936174
844.3,10362.2459,1.086958876,5.852600449,1.026661011,0.998717067,1.005055618,1.020855506,0.162524596,31.02732966,648.1581295
844.8,10385.4541,1.07804809,5.55130764,1.023934944,0.998403056,1.003376067,1.018235506,0.171057551,27.94074029,583.5332753
845.3,10408.6623,1.082616629,5.676055281,1.024574831,0.998842978,1.003388315,1.017573483,0.167653494,29.52322741,616.4285174
845.8,10431.8705,1.079419326,5.675408539,1.023197865,0.998384483,1.003346079,1.018288876,0.166990472,28.41571995,593.1557623
846.3,10455.0787,1.078850112,5.57733191,1.022821685,0.99850618,1.003260112,1.018284157,0.16973018,28.21855124,588.8925089
846.8,10478.2869,1.079765618,5.655812135,1.024146292,0.99868173,1.003376742,1.017333708,0.167546213,28.53567138,595.3613891
847.3,10501.4951,1.082953778,5.878246667,1.024649667,0.998663611,1.004596778,1.017247,0.161228089,29.64001163,618.2472911
847.8,10524.7033,1.08254191,5.652817753,1.024746292,0.998729899,1.003351461,1.01690382,0.168037067,29.49734562,615.1175214
848.3,10547.9115,1.084255506,5.582302584,1.025600225,0.998605,1.004792472,1.016731798,0.170190461,30.09091451,627.338417
848.8,10571.1197,1.078435169,5.568803596,1.02365236,0.998562584,1.004554045,1.016928427,0.170663764,28.07481968,585.1602751
849.3,10594.3279,1.073803371,5.405977978,1.022453258,0.999067528,1.006629326,1.018361573,0.175227753,26.4704206,551.5820088
849.8,10617.5361,1.078492584,5.610527079,1.022995955,0.998762753,1.005867303,1.017969888,0.168641966,28.0947078,585.2820257
850.3,10633.30046,1.084893596,6.306088876,1.025070674,0.999372719,1.008258652,1.019606292,0.149858989,30.31194118,631.3146411
850.8,10644.10226,1.078693258,5.773327416,1.022754719,0.999179337,1.00821191,1.018286742,0.163474899,28.16421892,586.4369075
851.3,10654.90406,1.074613444,5.693316444,1.022570222,0.998904444,1.006838222,1.017798667,0.166894022,26.75102038,556.8720675
851.8,10665.70586,1.076899663,5.561797528,1.023345281,0.998729764,1.007815281,1.019001798,0.169669472,27.54293899,573.2141309
852.3,10676.50766,1.072695955,5.259474831,1.022660787,0.998429404,1.010325843,1.017368539,0.180666944,26.0868251,542.7744393
852.8,10687.30946,1.071471461,5.329113708,1.02144382,0.998833393,1.010941011,1.01706618,0.177210472,25.66267496,533.8160952
853.3,10698.11126,1.075823933,5.635547191,1.022220449,0.999741,1.010728427,1.01653191,0.166931225,27.17031893,565.035955
853.8,10708.91306,1.075445056,5.463197191,1.023665281,0.998644079,1.0098,1.016938539,0.173783618,27.03908069,562.1664246
854.3,10719.71486,1.074465169,5.346872809,1.023424045,0.998980551,1.010881348,1.016384382,0.177545854,26.69965939,554.9710952
854.8,10730.51666,1.075163596,5.492969888,1.02371809,0.998862112,1.010784382,1.016988315,0.172332854,26.9415861,558.8555151
855.3,10741.31846,1.076767222,5.662539333,1.024146222,0.998639267,1.009915,1.017323889,0.167211,27.49706312,569.2148782
855.8,10752.12026,1.075166404,5.576447416,1.023467079,0.998845674,1.007914831,1.019365843,0.169558483,26.9425591,556.6011941
856.3,10762.92206,1.075456517,5.593866966,1.023148315,0.999180978,1.007837416,1.018727528,0.168746562,27.04305053,557.5426878
856.8,10773.72386,1.071364607,5.387298652,1.022752472,0.998612247,1.009115955,1.019480562,0.17536182,25.62566204,527.2498748
857.3,10784.52566,1.070800674,5.575670562,1.021768764,0.998276461,1.010001798,1.018931236,0.16920273,25.43032257,522.1724928
857.8,10795.32746,1.067435056,5.376871573,1.020842697,0.99840482,1.009523146,1.017459551,0.175738169,24.26451295,497.2287206
858.3,10806.12926,1.076418202,6.042646742,1.021209213,0.999080809,1.006440899,1.017492022,0.155819798,27.3761668,559.8627101
858.8,10816.93106,1.074104157,5.858010449,1.020494607,0.999546449,1.005554494,1.018016854,0.16037227,26.57460944,542.3777094
859.3,10827.73286,1.070045222,5.551623222,1.020370667,0.999001356,1.004074589,1.018245556,0.169894589,25.1686431,512.6518607
859.8,10838.53466,1.067603146,5.415435506,1.020317416,0.998719865,1.00294291,1.017552247,0.174642169,24.32273726,494.4298995
860.3,10845.58594,1.068715056,5.490452697,1.019867753,0.998754955,1.003353978,1.014904831,0.172018831,24.70788956,501.2555701
860.8,10850.13687,1.066592247,5.298157978,1.019654607,0.998608753,1.002351258,1.014065281,0.178882539,23.97257404,485.3681182
861.3,10854.6878,1.074309888,6.046732809,1.021742247,0.998600584,1.004384787,1.016213146,0.156509247,26.64587195,538.4200923
861.8,10859.23873,1.075635618,6.196481573,1.021859213,0.99849491,1.003187517,1.015567978,0.152294562,27.10508901,546.6113236
862.3,10863.78966,1.080516742,6.457313258,1.021814831,0.999140652,1.000987517,1.015623371,0.14610973,28.79585157,579.5566471
862.8,10868.34059,1.073982022,5.734397528,1.020163596,0.998979034,1.000749236,1.015776517,0.165009303,26.5323034,532.9430526
863.3,10872.89152,1.070067556,5.587394444,1.020169444,0.999040044,0.999721044,1.015771,0.169038544,25.1763791,504.7086001
863.8,10877.44245,1.081620225,5.989552247,1.023157753,0.999437663,1.001871573,1.01700764,0.157564899,29.17808487,583.7776951
864.3,10881.99338,1.08044427,6.135306742,1.024075169,0.999860404,1.002402551,1.015818652,0.154340764,28.77074817,574.4957702
864.8,10886.54431,1.08481,6.147139213,1.026950899,0.998940629,1.004338764,1.014964494,0.154440888,30.2829847,603.6014132
865.3,10891.09524,1.082280787,6.269486067,1.024345056,0.999585966,1.002358708,1.014206742,0.15048218,29.40689554,585.0837735
865.8,10895.64617,1.08036618,6.118368202,1.023456966,0.999305281,1.001211865,1.014993933,0.153941034,28.74369877,570.8608238
866.3,10900.1971,1.079617528,5.815683258,1.023190899,0.998724663,1.001400966,1.016224157,0.162166978,28.48437482,564.6955874
866.8,10904.74803,1.073594607,5.764659213,1.02065618,0.99856909,1.000252461,1.013614607,0.163363573,26.39810724,522.3985997
867.3,10909.29896,1.073385333,5.815115444,1.019134889,0.999361889,0.998745589,1.012442111,0.161556144,26.32561745,520.032741
867.8,10913.84989,1.069635843,5.712343258,1.018765056,0.999537573,0.998935337,1.010505056,0.164822034,25.02683895,493.4946109
868.3,10918.40082,1.069116854,5.612205056,1.018688876,0.999159472,0.998638798,1.010135618,0.167990416,24.84706748,489.0769916
868.8,10922.95175,1.070946517,5.714118202,1.019505955,0.998986169,0.998465865,1.008631798,0.16515836,25.48084073,500.6600071
869.3,10927.50268,1.06186764,5.267023146,1.017516517,0.998171382,0.999607416,1.007853708,0.179858798,22.33602704,438.0901646
869.8,10932.05361,1.067633933,5.598746854,1.018591011,0.998752798,0.998309697,1.008275618,0.168547146,24.33340134,476.4202277
870.3,10934.55965,1.067724157,5.579370449,1.018444831,0.998807966,0.998198618,1.008758427,0.168895022,24.3646541,476.1883692
870.8,10935.70244,1.068722247,5.430869663,1.017691685,0.998916213,0.998194607,1.007736292,0.173552067,24.71038044,482.0926212
871.3,10936.84522,1.066191778,5.356558889,1.018031667,0.998839933,0.997951122,1.008293556,0.175780967,23.83385625,464.1723226
871.8,10937.98801,1.074380337,5.678025281,1.019782584,0.999189416,0.998552596,1.009004944,0.166071315,26.67027479,518.4986593
872.3,10939.13079,1.073494157,5.513147753,1.020855393,0.998344011,1.000095607,1.00866791,0.171527809,26.36331277,511.6308176
872.8,10940.27358,1.078999775,5.881643933,1.022742135,0.999448685,0.999476225,1.008411461,0.160724753,28.27039267,547.679469
873.3,10941.41636,1.075693146,5.858185843,1.021110112,0.999097753,0.997919843,1.006039719,0.162071899,27.12501605,524.5705013
873.8,10942.55915,1.068547079,5.41015809,1.018120899,0.998045596,0.997867933,1.00464682,0.176466719,24.64970417,475.8676082
874.3,10943.70193,1.067566854,5.352545506,1.019002921,0.99823591,0.997946315,1.004531011,0.17758673,24.3101661,468.4942397
874.8,10944.84472,1.068271333,5.477522333,1.019963111,0.997600833,0.997705356,1.004484467,0.1743534,24.5541893,471.9962574
875.3,10945.9875,1.074945843,5.882057416,1.02108573,0.99775609,0.997867708,1.00448073,0.162097202,26.86615914,515.1313253
875.8,10947.13029,1.077358989,6.268971011,1.021217079,0.997738921,0.998211674,1.003889764,0.152418157,27.70204394,529.8176173
876.3,10948.27307,1.073431685,6.03376236,1.020085169,0.997303034,0.998082596,1.002783483,0.158202169,26.34167325,502.5310628
876.8,10949.41586,1.073930562,5.915420112,1.02027,0.997818303,0.998387685,1.00387209,0.160954337,26.51447804,504.5571463
877.3,10950.55864,1.065980225,5.457428539,1.018029551,0.997537135,0.998401899,1.003014663,0.174614876,23.76057681,451.0188833
877.8,10951.70143,1.06723382,5.564674607,1.018179663,0.998149393,0.998160652,1.002498663,0.171350551,24.19480723,458.1135159
878.3,10952.84421,1.066167753,5.658014944,1.017826404,0.997778944,0.998213079,1.002126169,0.168398416,23.82553429,449.9968702
878.8,10953.987,1.069075556,5.703754556,1.018966778,0.997148022,0.997870422,1.0027658,0.167294956,24.83276222,467.8541433
879.3,10955.12978,1.069200674,5.665777416,1.018282809,0.997903674,0.998301348,1.002941315,0.167959899,24.8761018,467.508021
879.8,10956.27257,1.067890225,5.587372472,1.017915506,0.997166652,0.997699112,1.003083551,0.170715169,24.42217786,457.8414356
880.3,10960.51046,1.066871685,5.522442809,1.018128427,0.997815112,0.997718921,1.003860629,0.172696809,24.06936808,450.1134772
880.8,10966.81176,1.064850337,5.486594494,1.018008764,0.997623494,0.998014022,1.003023685,0.174521303,23.36919731,435.9436875
881.3,10973.11306,1.075370899,5.853071011,1.020019213,0.997651449,0.997720247,1.00284536,0.163210247,27.01339349,502.6869904
881.8,10979.41436,1.076856067,5.841760225,1.021162247,0.99760064,0.997762202,1.003691989,0.163591315,27.52783803,511.0049755
882.3,10985.71566,1.078122472,5.75985618,1.021079663,0.998043258,0.997476674,1.002825933,0.165815944,27.96650533,517.8790661
882.8,10992.01696,1.071902444,5.52492,1.019982778,0.9971655,0.997676056,1.002106489,0.173095289,25.81196256,476.8160964
883.3,10998.31826,1.069016292,5.393218989,1.018961461,0.997396944,0.997810989,1.003065764,0.177614393,24.81223408,457.2335179
883.8,11004.61956,1.075596966,5.786788764,1.020228315,0.997365562,0.997318966,1.002319955,0.165057843,27.09170053,498.0275108
884.3,11010.92086,1.073661798,5.642943708,1.019922022,0.997394663,0.998391955,1.002881056,0.16926064,26.4213814,484.5292756
884.8,11017.22216,1.076945393,5.85109382,1.020724157,0.997468978,0.997407573,1.002251472,0.16307318,27.55877943,504.3008268
885.3,11023.52346,1.076049326,5.812772135,1.020475618,0.997346854,0.997809191,1.00266036,0.164458315,27.24839244,497.5512177
885.8,11029.82476,1.073287528,5.626296854,1.019777303,0.997542674,0.997770618,1.002454798,0.170133225,26.29173889,479.055052
886.3,11036.12606,1.075986404,5.907214494,1.021083933,0.997766888,0.99820891,1.003067157,0.161787427,27.22659724,495.0290407
886.8,11042.42736,1.074333,6.150120667,1.020788,0.997194578,0.997982356,1.002661144,0.155327733,26.6538778,483.5828512
887.3,11048.72866,1.075212247,6.239414607,1.021148202,0.997759596,0.99795164,1.002661708,0.153209213,26.95843846,488.0680449
887.8,11055.02996,1.073403146,6.231504831,1.020122022,0.997736921,0.998041742,1.002477281,0.153012202,26.33178757,475.7108996
888.3,11061.33126,1.070476404,6.016070337,1.01880427,0.997309169,0.997834315,1.001378831,0.158701708,25.31799946,456.4268877
888.8,11067.63256,1.074483708,6.076402472,1.020192697,0.997480742,0.997694494,1.002892551,0.157250045,26.70608119,480.4332123
889.3,11073.93386,1.068291573,5.753198876,1.019002697,0.997272719,0.997806494,1.002382629,0.16641382,24.56120009,440.9155388
889.8,11080.23516,1.071997416,5.987363483,1.019982472,0.997043382,0.997688438,1.001462697,0.16215727,25.84485947,462.9828379
890.3,11085.65298,1.068515393,5.674001236,1.019650674,0.996710539,0.998047022,1.00169991,0.16913564,24.63872873,440.4492086
890.8,11090.4818,1.068223333,5.540457444,1.019714778,0.996413211,0.998114422,1.001951167,0.173808844,24.53756268,437.7213161
891.3,11095.31063,1.068887191,5.494675393,1.019930674,0.996583034,0.997984629,1.001790056,0.175274191,24.767515,440.8992434
891.8,11100.13945,1.068669101,5.510200225,1.019802584,0.996311101,0.997895011,1.002435573,0.174634843,24.69197129,438.6369639
892.3,11104.96828,1.065605169,5.317827865,1.01901573,0.996476517,0.998044742,1.002041258,0.18097082,23.63066186,418.9090917
892.8,11109.7971,1.063458202,5.381476067,1.018534719,0.996705157,0.997897798,1.001539191,0.178786978,22.88697853,404.8821995
893.3,11114.62593,1.067432135,5.410016404,1.019776966,0.996497652,0.997890449,1.002474663,0.17829036,24.26350103,428.3432082
893.8,11119.45475,1.066268989,5.480208989,1.019057191,0.996579629,0.998065809,1.001589348,0.176014787,23.86060121,420.3585327
894.3,11124.28358,1.066652022,5.57819191,1.01960236,0.996534416,0.997517742,1.001871798,0.173106157,23.99327948,421.8227757
894.8,11129.1124,1.066910556,5.748767889,1.018887,0.996801522,0.997797589,1.002004367,0.167416511,24.08283223,421.8914954
895.3,11133.94123,1.067589888,5.746468876,1.020069326,0.997008517,0.998216753,1.001932292,0.167642708,24.3181447,424.5041494
895.8,11138.77005,1.068502584,5.678884607,1.020103708,0.997096607,0.998245944,1.001225652,0.170388056,24.63429185,428.5044417
896.3,11143.59888,1.066976404,5.602325955,1.020270899,0.996023652,0.997797236,1.001743281,0.172927101,24.10564151,417.833348
896.8,11148.4277,1.071799663,5.70009764,1.021338764,0.996337371,0.998199618,1.002506876,0.169471112,25.77636027,445.2260173
897.3,11153.25653,1.068240562,5.4504,1.020448764,0.996275899,0.997964989,1.002551011,0.177445989,24.54353041,422.4505217
897.8,11158.08535,1.072796429,6.207679048,1.021910714,0.996178571,0.99782969,1.002504083,0.157563619,26.12162792,448.0476822
898.3,11162.91418,1.075250674,6.391962247,1.022524494,0.996122652,0.998222573,1.00152736,0.151700157,26.9717491,461.0240172
898.8,11167.743,1.067857667,5.648323333,1.019654667,0.9961194,0.9981108,1.001921678,0.171506056,24.41090014,415.80902
899.3,11172.57183,1.065951685,5.500707753,1.018217753,0.996832157,0.998292315,1.001728719,0.175210528,23.75069113,403.1690906
899.8,11177.40065,1.064118764,5.446122247,1.018584944,0.996855573,0.997761169,1.002614843,0.177240562,23.1157892,391.0440884
900.3,11183.29587,1.064422472,5.337378315,1.018414157,0.996861888,0.997696584,1.001849573,0.180941854,23.22098996,391.4793641
900.8,11189.90202,1.063299438,5.378740112,1.018136629,0.996834742,0.998033663,1.001404899,0.179305371,22.83198457,383.6083363
901.3,11196.50817,1.067011124,6.372252697,1.018921011,0.997160112,0.997598831,1.001393045,0.152742449,24.11766779,403.8322191
901.8,11203.11432,1.063174157,5.418609888,1.01858,0.99628127,0.997569899,1.001620022,0.178131011,22.78858878,380.2851695
902.3,11209.72047,1.065766629,5.538543258,1.019649326,0.996206719,0.997714,1.001257247,0.174325787,23.68658989,393.9361012
902.8,11216.32662,1.063879444,5.484845667,1.018672222,0.996882922,0.998225244,1.001466667,0.176151722,23.03289177,381.7754019
903.3,11222.93277,1.068554719,5.622977079,1.019738315,0.996920191,0.998216438,1.002104843,0.172103034,24.65235073,407.2480049
903.8,11229.53892,1.070571461,5.807558202,1.020169326,0.996905775,0.997930056,1.001868685,0.166254674,25.35092577,417.3885073
904.3,11236.14507,1.063781348,5.421434944,1.018719551,0.99652964,0.998152596,1.002511876,0.178273697,22.99891245,377.4025673
904.8,11242.75122,1.062005618,5.453847753,1.019154494,0.996435528,0.998261169,1.002400629,0.177142191,22.3838208,370.4983979
905.3,11249.35737,1.06463236,5.734125281,1.018920787,0.996445876,0.998271955,1.001582056,0.168463652,23.29369251,388.9356552
905.8,11255.96352,1.065615506,5.846602472,1.019400787,0.996654921,0.99825391,1.001646213,0.165452416,23.6342425,398.1087582
906.3,11262.56967,1.067823933,5.906958539,1.020506742,0.996499438,0.998201596,1.00179909,0.163491213,24.39921506,414.6583679
906.8,11269.17582,1.062373889,5.680955667,1.019049556,0.996517967,0.998058856,1.002373744,0.170007311,22.51138541,386.0164867
907.3,11275.78197,1.063121685,5.660094944,1.018461348,0.996957382,0.998049382,1.002652056,0.170352775,22.77041314,394.0022781
907.8,11282.38812,1.07012,6.808227753,1.020549326,0.996852169,0.998145101,1.002212404,0.142547573,25.19454522,439.9408807
908.3,11288.99427,1.063318652,6.138413146,1.019305169,0.996869539,0.997647764,1.001686124,0.157877831,22.83863989,402.4894002
908.8,11295.60042,1.063161573,5.640442022,1.019148652,0.996174225,0.997767056,1.001933067,0.171352506,22.78422974,405.2771264
909.3,11302.20657,1.059577303,5.43222382,1.018195618,0.996639708,0.998141236,1.001378539,0.177844888,21.5426818,386.8021266
909.8,11308.81272,1.060619101,5.85718618,1.017812809,0.996880978,0.997785034,1.001874315,0.165301079,21.90354802,397.0209543
910.3,11315.33283,1.064246966,5.877219663,1.019063596,0.996292472,0.997686753,1.001538258,0.16417436,23.16019692,423.8286839
910.8,11321.79558,1.064410222,5.795835889,1.019299,0.996936356,0.997968311,1.0018687,0.166385156,23.21674681,428.9815596
911.3,11328.25833,1.06329,5.675093371,1.018842247,0.997008157,0.997919146,1.001743888,0.169576258,22.82871529,425.9402615
911.8,11334.72108,1.066159551,5.917861124,1.019277528,0.996713596,0.997768798,1.001868551,0.162990045,23.82269313,448.8793692
912.3,11341.18383,1.068775843,6.167851124,1.020184157,0.996629438,0.997935865,1.002323101,0.156382854,24.72894528,470.6069985
912.8,11347.64658,1.058208539,5.36788809,1.017704494,0.996445865,0.997838764,1.001895517,0.179813202,21.06855838,404.9905498
913.3,11354.10933,1.061856742,5.606665618,1.01799,0.996714,0.997890854,1.001434629,0.17215518,22.3322518,433.6546695
913.8,11360.57208,1.059668989,5.419645506,1.017679775,0.996581933,0.997904404,1.002111034,0.178047798,21.57444051,423.2505774
914.3,11367.03483,1.058368556,5.261138222,1.016855,0.996871889,0.997832111,1.000878022,0.183179544,21.12398608,418.722591
914.8,11373.49758,1.060454944,5.283499326,1.01737764,0.996556955,0.998114899,1.002012169,0.182610427,21.8466859,437.598219
915.3,11379.96033,1.056181685,5.772212697,1.016575618,0.996580865,0.997777921,1.001815719,0.169222258,20.36648053,412.2810552
915.8,11386.42308,1.060038202,5.557714607,1.017728427,0.997449584,0.99777173,1.001819461,0.173449955,21.70233163,444.0380366
916.3,11392.88583,1.061128202,5.430835169,1.017932584,0.997315888,0.997582079,1.002241326,0.177363258,22.07989453,456.6644342
916.8,11399.34858,1.061711236,5.410041573,1.018125056,0.996547494,0.998017584,1.002358449,0.178404708,22.2818504,465.896007
917.3,11405.81133,1.069390899,5.866207191,1.020285281,0.997089303,0.997760404,1.002228517,0.16520409,24.94199335,527.301107
917.8,11412.27408,1.065129888,5.563249551,1.019569663,0.996746843,0.998025865,1.001957629,0.173937337,23.46603026,501.6610189
918.3,11418.73683,1.065763222,5.667077444,1.019515444,0.996877333,0.9977055,1.002396311,0.170614111,23.68540975,512.0937294
918.8,11425.19958,1.062752921,5.640149775,1.019227865,0.996733326,0.99810918,1.002463584,0.172132596,22.6426777,495.1651067
919.3,11431.66233,1.060656067,5.418282135,1.019479326,0.996055213,0.99849164,1.001980393,0.179483876,21.9163527,484.8432772
919.8,11438.12508,1.063033596,5.610751348,1.019106404,0.996647539,0.99812764,1.00193509,0.173068629,22.73989986,508.9685927
920.3,11445.89331,1.066229438,5.92536764,1.020055169,0.996218213,0.998157056,1.001726124,0.164092416,23.84690137,540.0868487
920.8,11454.53186,1.065074607,5.67334427,1.019871348,0.995908079,0.998053045,1.002420034,0.171281876,23.44688162,537.4118658
921.3,11463.17041,1.065237753,5.839561348,1.020411124,0.996354787,0.998091708,1.001352944,0.166548989,23.50339346,545.2630032
921.8,11471.80896,1.065513933,5.891653146,1.020021685,0.996397809,0.998012708,1.001723798,0.16509191,23.59905882,554.2271112
922.3,11480.44751,1.058811,5.342249778,1.018408333,0.996059578,0.997936711,1.001849644,0.181835456,21.27724352,505.9318142
922.8,11489.08606,1.06245427,5.402368989,1.019551124,0.996233854,0.997833809,1.001578146,0.179678663,22.53922835,542.7087007
923.3,11497.72461,1.059794494,5.510777416,1.018990562,0.995903652,0.998134101,1.002159742,0.176571,21.61791415,527.1836527
923.8,11506.36316,1.064037528,5.433029551,1.020394494,0.995966067,0.997899303,1.001375809,0.178994056,23.08765004,570.3209953
924.3,11515.00171,1.070980899,5.928855393,1.021466067,0.996101944,0.997959213,1.001350045,0.16405473,25.49275025,638.0000773
924.8,11523.64026,1.073671124,6.335734157,1.021558202,0.996625933,0.99765573,1.002127551,0.15316818,26.42461176,670.1189877
925.3,11532.27881,1.079769663,6.368457303,1.023649326,0.996703629,0.997752011,1.001596843,0.152394809,28.5370725,733.4472047
925.8,11540.91736,1.066164944,5.959381573,1.019754831,0.996552169,0.99775164,1.000993034,0.162991382,23.82456129,620.6966921
926.3,11549.55591,1.061724667,5.507890778,1.019077667,0.996153811,0.997720144,1.001532256,0.176038256,22.28650264,588.6709996
926.8,11558.19446,1.06376764,5.579414157,1.018755393,0.99670436,0.997492843,1.002430045,0.173738876,22.99416421,615.8967825
927.3,11566.83301,1.061903034,5.398262809,1.019516067,0.995978865,0.998026843,1.001324607,0.179643809,22.34828684,607.1274598
927.8,11575.47156,1.063443483,5.554084157,1.020214719,0.995902843,0.997904719,1.001348584,0.175091843,22.88188001,630.6100421
928.3,11584.11011,1.061119663,5.550273483,1.018691798,0.996289652,0.998174494,1.001445472,0.175068528,22.07693661,617.3512112
928.8,11592.74866,1.060207978,5.570581798,1.018288989,0.995951169,0.998373809,1.000943191,0.174301753,21.76113975,617.5795495
929.3,11601.38721,1.06263764,5.720607978,1.019834382,0.995649764,0.997929921,1.001228011,0.169763607,22.60274579,651.1581885
929.8,11610.02576,1.063674944,5.596868315,1.019470337,0.995891056,0.99788573,1.001419034,0.173417011,22.96205521,671.659705
930.3,11616.74602,1.060672778,5.497243667,1.018728667,0.996131589,0.998312189,1.0011879,0.176098511,21.92214097,651.2338974
930.8,11622.18742,1.062360337,5.635463034,1.018788202,0.996164135,0.998063652,1.001259112,0.171736393,22.50669123,679.1827603
931.3,11627.62882,1.057916966,5.487428876,1.017769213,0.996060831,0.997919753,1.001118056,0.176597124,20.96756098,642.9137668
931.8,11633.07022,1.061130674,5.691720112,1.018291236,0.995968618,0.998257742,1.001208944,0.170473449,22.08075077,688.1146866
932.3,11638.51162,1.060687528,5.780759663,1.019022697,0.995893472,0.998233281,1.001391876,0.167796584,21.9272503,694.6873995
